,Name
204.34823158446028,34659.85495403473
204.71874026842713,34795.77170582227
205.08924895239397,34931.68845760981
205.39045483172623,35067.60520939735
205.60023698314484,35203.52196118489
205.81001913456348,35339.43871297243
206.01980128598208,35475.35546475996
206.2295834374007,35611.2722165475
206.43936558881933,35747.18896833504
206.64914774023794,35883.10572012258
206.85892989165657,36019.02247191012
207.06871204307518,36154.93922369766
207.27849419449382,36290.855975485196
207.48827634591242,36426.77272727273
207.69805849733103,36562.68947906027
207.90784064874967,36698.60623084781
208.11762280016828,36834.522982635346
208.3274049515869,36970.439734422886
208.53718710300552,37106.356486210425
208.74696925442413,37242.27323799796
208.95675140584277,37378.1899897855
209.1,37514.106741573036
209.1,37650.023493360575
209.1,37785.940245148115
209.1,37921.856996935654
209.1,38057.77374872319
209.1,38193.690500510726
209.1,38329.607252298265
209.1,38465.524004085804
209.1,38601.440755873344
209.1,38737.35750766088
209.1,38873.27425944842
209.1,39009.19101123596
209.1,39145.107763023494
209.1,39281.02451481103
209.1,39416.94126659857
209.1,39552.85801838611
209.1,39688.77477017365
209.1,39824.69152196119
209.1,39960.60827374873
209.1,40096.52502553626
209.1,40232.4417773238
209.1,40368.35852911134
209.1,40504.27528089888
209.1,40640.19203268642
209.1,40776.10878447396
209.1,40912.02553626149
209.1,41047.94228804903
209.1,41183.85903983657
209.1,41319.77579162411
209.1,41455.69254341165
209.1,41591.60929519919
209.1,41727.52604698673
209.1,41863.44279877426
209.1,41999.3595505618
209.1,42135.27630234934
209.1,42271.19305413688
209.1,42407.10980592442
209.1,42543.02655771196
209.1,42678.9433094995
209.1,42814.86006128703
209.1,42950.77681307457
209.1,43086.69356486211
209.1,43222.61031664965
209.1,43358.527068437186
209.1,43494.443820224726
208.4271273915947,43630.36057201226
207.72557585734202,43766.2773237998
207.02402432308935,43902.19407558734
206.32247278883668,44038.110827374876
205.62092125458398,44174.027579162415
204.9193697203313,44309.944330949955
204.21781818607863,44445.861082737494
203.516266651826,44581.777834525026
202.81471511757331,44717.694586312566
202.1131635833206,44853.611338100105
201.41161204906794,44989.528089887644
200.71006051481527,45125.444841675184
200.0085089805626,45261.36159346272
199.30695744630992,45397.27834525026
198.60540591205728,45533.195097037795
197.90385437780458,45669.111848825334
197.2023028435519,45805.02860061287
196.50075130929923,45940.94535240041
195.79919977504656,46076.86210418795
195.09764824079386,46212.77885597549
194.3960967065412,46348.69560776303
193.69454517228854,46484.61235955056
192.99299363803587,46620.5291113381
192.2914421037832,46756.44586312564
191.5898905695305,46892.36261491318
190.88833903527782,47028.27936670072
190.18678750102515,47164.19611848826
189.4852359667725,47300.11287027579
189.24069389996245,47436.02962206333
189.16011084554296,47571.94637385087
189.0795277911235,47707.86312563841
188.998944736704,47843.77987742595
188.9183616822845,47979.69662921349
188.83777862786502,48115.61338100103
188.75719557344553,48251.53013278856
188.67661251902604,48387.4468845761
188.59602946460654,48523.36363636364
188.51544641018705,48659.28038815118
188.43486335576756,48795.19713993872
190.4016404909806,48931.11389172626
193.92962316297775,49067.0306435138
197.4576058349747,49202.94739530133
200.98558850697182,49338.86414708887
204.51357117896896,49474.78089887641
208.0415538509661,49610.69765066395
210.42583828749056,49746.61440245149
211.20809297403756,49882.53115423903
211.99034766058455,50018.447906026566
212.77260234713148,50154.3646578141
213.55485703367847,50290.28140960164
214.33711172022547,50426.19816138918
215.11936640677246,50562.114913176716
215.18440888679717,50698.031664964255
213.18400526828364,50833.948416751795
211.18360164977022,50969.86516853933
209.1831980312567,51105.78192032687
207.1827944127432,51241.698672114406
205.18239079422966,51377.615423901945
203.18198717571613,51513.532175689485
201.1815835572026,51649.448927477024
199.1811799386891,51785.36567926456
197.18077632017568,51921.282431052095
195.18037270166215,52057.199182839635
193.17996908314862,52193.115934627174
191.17956546463512,52329.032686414714
190.9517036582513,52464.94943820225
191.85569735373576,52600.86618998979
192.75969104922027,52736.78294177733
193.66368474470468,52872.699693564864
194.56767844018918,53008.6164453524
195.47167213567366,53144.53319713994
196.37566583115813,53280.44994892748
197.27965952664263,53416.36670071502
198.1836532221271,53552.28345250256
199.08764691761158,53688.2002042901
199.99164061309602,53824.11695607763
200.8956343085805,53960.03370786517
201.799628004065,54095.95045965271
202.70362169954947,54231.86721144025
203.60761539503397,54367.78396322779
204.51160909051845,54503.70071501533
205.4156027860029,54639.61746680286
206.31959648148737,54775.5342185904
207.22359017697184,54911.45097037794
208.12758387245634,55047.36772216548
209.03157756794081,55183.28447395302
209.9355712634253,55319.20122574056
210.8395649589098,55455.1179775281
211.74355865439423,55591.03472931563
212.6475523498787,55726.95148110317
213.55154604536318,55862.86823289071
214.45553974084766,55998.78498467825
215.35953343633216,56134.70173646579
216.26352713181663,56270.61848825333
217.16752082730113,56406.53524004087
218.07151452278555,56542.4519918284
218.97550821827005,56678.36874361594
219.87950191375452,56814.28549540348
220.783495609239,56950.20224719102
221.6874893047235,57086.118998978556
219.0381300814466,57222.035750766096
216.33890460657983,57357.952502553635
213.6396791317132,57493.86925434117
210.94045365684644,57629.78600612871
210.08446527402245,57765.702757916246
209.68993567925276,57901.619509703785
209.2954060844831,58037.536261491325
208.90087648971343,58173.453013278864
208.50634689494376,58309.369765066396
208.1118173001741,58445.286516853936
207.7172877054044,58581.203268641475
207.32275811063474,58717.120020429014
206.92822851586507,58853.036772216554
206.53369892109538,58988.95352400409
206.1391693263257,59124.87027579163
205.74463973155608,59260.787027579165
205.35011013678638,59396.703779366704
204.95558054201672,59532.62053115424
204.56105094724705,59668.53728294178
204.16652135247736,59804.45403472932
203.7719917577077,59940.37078651686
203.37746216293803,60076.2875383044
202.98293256816837,60212.20429009193
202.5884029733987,60348.12104187947
202.193873378629,60484.03779366701
201.79934378385934,60619.95454545455
201.40481418908968,60755.87129724209
201.01028459432,60891.78804902963
200.61575499955032,61027.70480081717
200.22122540478068,61163.6215526047
199.826695810011,61299.53830439224
199.43216621524132,61435.45505617978
199.03763662047166,61571.37180796732
198.64310702570197,61707.28855975486
198.2485774309323,61843.2053115424
197.85404783616264,61979.12206332993
197.45951824139297,62115.03881511747
197.0649886466233,62250.95556690501
196.67045905185364,62386.87231869255
196.27592945708395,62522.78907048009
195.88139986231428,62658.70582226763
195.48687026754462,62794.62257405517
195.16586376404496,62930.5393258427
194.9110198544433,63066.45607763024
194.65617594484166,63202.37282941778
194.40133203524005,63338.28958120532
194.1464881256384,63474.20633299286
193.89164421603675,63610.123084780396
193.63680030643513,63746.039836567936
193.38195639683352,63881.95658835547
193.12711248723187,64017.87334014301
192.87226857763022,64153.79009193055
192.6174246680286,64289.706843718086
192.36258075842696,64425.623595505625
192.1077368488253,64561.540347293165
191.8528929392237,64697.4570990807
191.59804902962208,64833.373850868236
191.50601710929521,64969.290602655776
191.9817257405516,65105.207354443315
192.457434371808,65241.124106230855
192.93314300306437,65377.040858018394
193.40885163432077,65512.95760980593
193.88456026557714,65648.87436159347
194.36026889683356,65784.79111338101
194.8359775280899,65920.70786516854
195.6457999196433,66056.62461695609
196.50758128127072,66192.54136874362
197.36936264289812,66328.45812053116
198.23114400452562,66464.3748723187
199.09292536615303,66600.29162410623
199.95470672778055,66736.20837589378
200.81648808940793,66872.12512768131
201.67826945103533,67008.04187946884
202.54005081266286,67143.95863125639
203.40183217429023,67279.87538304392
204.26361353591776,67415.79213483147
205.12539489754516,67551.708886619
205.98717625917266,67687.62563840655
206.84895762080006,67823.54239019408
207.71073898242747,67959.45914198161
208.57252034405496,68095.37589376916
209.43430170568237,68231.29264555669
210.29608306730987,68367.20939734424
211.15786442893727,68503.12614913177
212.01964579056477,68639.04290091932
212.88142715219217,68774.95965270685
213.74320851381958,68910.87640449438
214.60498987544707,69046.79315628193
215.46677123707448,69182.70990806946
216.32855259870198,69318.62665985701
217.19033396032938,69454.54341164454
218.05211532195688,69590.46016343209
218.91389668358428,69726.37691521962
219.7756780452117,69862.29366700715
220.63745940683918,69998.2104187947
221.4992407684666,70134.12717058223
222.36102213009409,70270.04392236978
223.2228034917215,70405.96067415731
224.08458485334899,70541.87742594485
224.9463662149764,70677.79417773239
225.8081475766038,70813.71092951992
226.6699289382313,70949.62768130747
227.33020201082232,71085.544433095
227.44252990486163,71221.46118488254
227.5548577989009,71357.37793667008
227.6671856929402,71493.29468845762
227.77951358697948,71629.21144024516
227.89184148101876,71765.12819203269
228.00416937505804,71901.04494382023
228.11649726909732,72036.96169560777
228.22882516313663,72172.87844739531
228.34115305717592,72308.79519918284
228.4534809512152,72444.71195097039
228.56580884525448,72580.62870275792
228.67813673929376,72716.54545454546
228.79046463333304,72852.462206333
228.90279252737233,72988.37895812053
229.01512042141164,73124.29570990808
228.99840694867515,73260.21246169561
228.5826534382366,73396.12921348315
228.16689992779803,73532.04596527069
227.75114641735948,73667.96271705822
227.3353929069209,73803.87946884577
226.91963939648238,73939.7962206333
226.50388588604378,74075.71297242085
226.08813237560526,74211.62972420838
225.6723788651667,74347.54647599591
225.25662535472813,74483.46322778346
224.84087184428958,74619.379979571
224.425118333851,74755.29673135854
224.00936482341248,74891.21348314607
223.59361131297388,75027.13023493362
223.17785780253536,75163.04698672115
222.7621042920968,75298.96373850868
222.34635078165823,75434.88049029623
221.93059727121968,75570.79724208376
221.5148437607811,75706.71399387131
221.09909025034256,75842.63074565884
220.68333673990398,75978.54749744639
220.26758322946546,76114.46424923392
219.8518297190269,76250.38100102145
219.43607620858833,76386.297752809
219.02032269814978,76522.21450459653
218.6045691877112,76658.13125638408
218.18881567727266,76794.04800817161
217.77306216683408,76929.96475995916
217.35730865639556,77065.88151174669
217.33066022483777,77201.79826353422
217.9359042308617,77337.71501532177
218.54114823688553,77473.6317671093
219.14639224290946,77609.54851889685
219.75163624893332,77745.46527068438
220.35688025495725,77881.38202247192
220.9621242609811,78017.29877425946
221.56736826700498,78153.21552604699
222.10165238834952,78289.13227783453
222.61602265426697,78425.04902962207
223.13039292018445,78560.96578140961
223.6447631861019,78696.88253319715
224.1591334520194,78832.79928498469
224.67350371793682,78968.71603677222
225.18787398385427,79104.63278855976
225.70224424977178,79240.5495403473
226.2166145156892,79376.46629213484
226.7309847816067,79512.38304392238
227.24535504752416,79648.29979570991
227.75972531344163,79784.21654749746
228.27409557935908,79920.133299285
228.78846584527653,80056.05005107253
229.302836111194,80191.96680286007
229.81720637711146,80327.8835546476
230.33157664302897,80463.80030643515
230.8459469089464,80599.71705822268
231.5881114043839,80735.63381001021
232.35702480883924,80871.55056179776
233.12593821329452,81007.4673135853
233.89485161774985,81143.38406537284
234.6637650222051,81279.30081716037
235.43267842666043,81415.21756894792
236.2015918311157,81551.13432073545
236.97050523557095,81687.05107252298
237.7394186400263,81822.96782431053
238.50833204448153,81958.88457609806
239.2772454489369,82094.80132788561
240.04615885339214,82230.71807967314
240.81507225784748,82366.63483146069
240.66103445276568,82502.55158324822
239.96364500582092,82638.46833503575
239.26625555887608,82774.3850868233
238.56886611193133,82910.30183861083
237.8714766649865,83046.21859039838
237.17408721804173,83182.13534218591
236.4766977710969,83318.05209397346
234.91224259971844,83453.96884576099
233.24064565240474,83589.88559754852
231.56904870509084,83725.80234933607
229.8974517577771,83861.7191011236
228.2258548104632,83997.63585291115
226.38423710673132,84133.55260469868
224.51605864590647,84269.46935648622
222.64788018508182,84405.38610827376
220.77970172425717,84541.30286006129
218.91152326343234,84677.21961184884
217.0433448026077,84813.13636363637
215.17516634178284,84949.05311542391
214.35668874090615,85084.96986721145
214.68448107941185,85220.886618999
215.01227341791753,85356.80337078653
215.34006575642323,85492.72012257406
215.66785809492893,85628.6368743616
215.9956504334346,85764.55362614914
216.3234427719403,85900.47037793668
216.65123511044598,86036.38712972421
216.9790274489517,86172.30388151176
216.34044602552208,86308.2206332993
215.6358084874531,86444.13738508683
214.931170949384,86580.05413687437
214.22653341131502,86715.9708886619
213.52189587324594,86851.88764044945
212.81725833517692,86987.80439223698
212.11262079710792,87123.72114402452
211.40798325903884,87259.63789581206
210.70334572096985,87395.5546475996
209.99870818290077,87531.47139938714
209.29407064483178,87667.38815117467
208.5894331067627,87803.30490296222
208.14753721596148,87939.22165474975
209.0499353220918,88075.13840653728
209.95233342822223,88211.05515832483
210.85473153435257,88346.97191011236
211.75712964048302,88482.88866189991
212.65952774661335,88618.80541368744
213.56192585274377,88754.72216547499
214.4643239588741,88890.63891726252
215.36672206500444,89026.55566905005
216.2691201711349,89162.4724208376
217.17151827726522,89298.38917262513
218.07391638339564,89434.30592441268
218.97631448952598,89570.22267620021
219.8787125956564,89706.13942798776
220.78111070178676,89842.05617977529
221.6835088079171,89977.97293156282
222.5859069140475,90113.88968335037
223.48830502017785,90249.8064351379
224.332023617034,90385.72318692545
224.95675308152826,90521.63993871298
225.58148254602258,90657.55669050053
226.20621201051685,90793.47344228806
226.83094147501112,90929.39019407559
227.45567093950547,91065.30694586314
228.08040040399973,91201.22369765067
228.4050643243948,91337.14044943822
228.56707849372916,91473.05720122575
228.72909266306354,91608.9739530133
228.8911068323979,91744.89070480083
229.05312100173228,91880.80745658836
229.21513517106663,92016.7242083759
229.37714934040102,92152.64096016344
229.5391635097354,92288.55771195098
229.70117767906976,92424.47446373852
229.86319184840414,92560.39121552606
230.0252060177385,92696.3079673136
230.18722018707288,92832.22471910113
230.34923435640724,92968.14147088867
230.51124852574162,93104.0582226762
230.673262695076,93239.97497446375
230.83527686441036,93375.89172625128
230.99729103374474,93511.80847803883
231.1593052030791,93647.72522982636
231.32131937241348,93783.6419816139
231.48333354174787,93919.55873340144
231.64534771108222,94055.47548518897
231.8073618804166,94191.39223697652
231.96937604975096,94327.30898876405
231.87565509617542,94463.22574055158
231.7223283383365,94599.14249233913
231.56900158049757,94735.05924412666
231.41567482265864,94870.97599591421
231.26234806481972,95006.89274770174
231.1090213069808,95142.80949948929
230.95569454914187,95278.72625127682
230.80236779130294,95414.64300306435
230.64904103346402,95550.5597548519
230.4957142756251,95686.47650663943
230.34238751778616,95822.39325842698
230.18906075994724,95958.31001021451
230.0357340021083,96094.22676200206
229.8824072442694,96230.14351378959
229.72908048643046,96366.06026557712
229.57575372859154,96501.97701736467
229.4224269707526,96637.8937691522
229.26910021291368,96773.81052093975
229.11577345507476,96909.72727272728
228.96244669723583,97045.64402451483
228.8091199393969,97181.56077630236
228.65579318155798,97317.47752808989
228.50246642371906,97453.39427987744
228.34913966588013,97589.31103166497
228.1958129080412,97725.22778345252
228.04248615020228,97861.14453524005
227.88915939236335,97997.0612870276
227.73583263452443,98132.97803881513
227.5825058766855,98268.89479060266
227.42917911884658,98404.8115423902
227.27585236100765,98540.72829417774
227.12252560316873,98676.64504596528
226.9691988453298,98812.56179775282
226.81587208749087,98948.47854954036
226.66254532965195,99084.3953013279
226.50921857181302,99220.31205311543
226.3558918139741,99356.22880490297
226.20256505613517,99492.1455566905
226.04923829829625,99628.06230847805
225.89591154045732,99763.97906026558
226.05756989905433,99899.89581205313
226.74540771174426,100035.81256384066
227.4332455244342,100171.7293156282
228.12108333712422,100307.64606741574
228.80892114981415,100443.56281920327
229.49675896250417,100579.47957099082
230.1845967751941,100715.39632277835
230.89573438032016,100851.3130745659
231.80482668942537,100987.22982635343
232.71391899853057,101123.14657814096
233.6230113076359,101259.06332992851
234.5321036167411,101394.98008171604
235.4411959258464,101530.89683350359
236.3502882349516,101666.81358529112
236.62445980985305,101802.73033707865
235.92745082632717,101938.6470888662
235.23044184280138,102074.56384065373
234.53343285927548,102210.48059244128
233.8364238757497,102346.39734422881
233.1394148922238,102482.31409601636
232.442405908698,102618.23084780389
231.7453969251722,102754.14759959142
231.0483879416463,102890.06435137897
230.3513789581205,103025.9811031665
229.65436997459463,103161.89785495405
228.9573609910688,103297.81460674158
228.26035200754293,103433.73135852913
228.84326341467843,103569.64811031666
229.80861241849627,103705.56486210419
230.7739614223142,103841.48161389174
231.73931042613202,103977.39836567927
232.70465942994994,104113.31511746682
233.67000843376778,104249.23186925435
234.6353574375857,104385.1486210419
235.60070644140353,104521.06537282943
236.56605544522134,104656.98212461696
236.29907411872492,104792.8988764045
235.38032354333708,104928.81562819204
234.46157296794917,105064.73237997958
233.54282239256133,105200.64913176712
232.62407181717342,105336.56588355466
231.70532124178558,105472.4826353422
230.78657066639775,105608.39938712973
231.02367609663986,105744.31613891727
231.55531135839243,105880.2328907048
232.08694662014508,106016.14964249235
232.61858188189765,106152.06639427989
233.15021714365028,106287.98314606743
233.68185240540285,106423.89989785496
234.21348766715542,106559.8166496425
234.74512292890805,106695.73340143004
235.27675819066062,106831.65015321758
235.80839345241324,106967.56690500512
236.3400287141658,107103.48365679265
236.87166397591844,107239.4004085802
237.403299237671,107375.31716036773
237.93493449942358,107511.23391215526
239.07859740971568,107647.15066394281
240.83083427945041,107783.06741573034
242.58307114918534,107918.98416751789
244.33530801892007,108054.90091930542
245.72827314241098,108190.81767109295
246.18928695828637,108326.7344228805
246.6503007741617,108462.65117466803
247.1113145900371,108598.56792645558
247.57232840591243,108734.48467824311
248.03334222178782,108870.40143003066
248.49435603766315,109006.31818181819
248.95536985353849,109142.23493360572
249.41638366941388,109278.15168539327
249.8773974852892,109414.0684371808
250.3384113011646,109549.98518896835
250.79942511703993,109685.90194075588
251.247620412531,109821.81869254343
251.61085760146756,109957.73544433096
251.9740947904041,110093.65219611849
252.33733197934072,110229.56894790604
252.70056916827727,110365.48569969357
253.06380635721385,110501.40245148112
253.4270435461504,110637.31920326865
253.790280735087,110773.2359550562
254.15351792402356,110909.15270684373
254.5167551129601,111045.06945863126
254.8799923018967,111180.9862104188
255.24322949083324,111316.90296220634
255.60646667976985,111452.81971399389
255.9697038687064,111588.73646578142
256.332941057643,111724.65321756896
256.69617824657956,111860.5699693565
257.6221946592733,111996.48672114403
258.5541952429594,112132.40347293158
259.4861958266453,112268.32022471911
260.41819641033135,112404.23697650665
261.35019699401727,112540.15372829419
262.2821975777033,112676.07048008173
263.2141981613893,112811.98723186927
264.1461987450752,112947.9039836568
265.07819932876123,113083.82073544434
266.01019991244715,113219.73748723188
265.74975327194824,113355.65423901942
264.9512016127649,113491.57099080695
264.1526499535815,113627.4877425945
263.3540982943981,113763.40449438203
262.55554663521474,113899.32124616957
261.7569949760313,114035.23799795711
263.34955885476205,114171.15474974464
266.87532013875585,114307.07150153219
270.40108142274926,114442.98825331972
273.92684270674306,114578.90500510727
274.2137944217345,114714.8217568948
273.872030829232,114850.73850868233
273.5302672367295,114986.65526046988
273.164627237054,115122.57201225741
272.11306596147426,115258.48876404496
271.06150468589465,115394.40551583249
270.0099434103151,115530.32226762002
268.95838213473536,115666.23901940757
267.90682085915574,115802.1557711951
266.855259583576,115938.07252298265
265.8036983079964,116073.98927477018
264.7521370324167,116209.90602655773
263.7005757568371,116345.82277834526
262.6490144812575,116481.73953013279
262.9763387011959,116617.65628192034
263.53132303595686,116753.57303370787
264.08630737071786,116889.48978549542
264.6412917054788,117025.40653728295
265.1962760402398,117161.3232890705
265.75126037500075,117297.24004085803
266.3062447097617,117433.15679264556
266.8612290445227,117569.07354443311
267.41621337928365,117704.99029622064
268.2168331399888,117840.90704800819
269.13907138904773,117976.82379979572
270.0613096381067,118112.74055158327
270.98354788716557,118248.6573033708
271.9057861362245,118384.57405515833
272.82802438528347,118520.49080694588
273.68696617231654,118656.40755873341
273.4478164624265,118792.32431052095
273.2086667525364,118928.24106230849
272.96951704264626,119064.15781409603
272.73036733275615,119200.07456588357
272.4912176228661,119335.9913176711
272.252067912976,119471.90806945864
272.01291820308586,119607.82482124618
271.2230020572874,119743.74157303372
269.9404073573205,119879.65832482126
268.65781265735353,120015.5750766088
267.37521795738667,120151.49182839633
266.09262325741986,120287.40858018387
266.0069828605441,120423.32533197141
268.661105257655,120559.24208375895
271.31522765476615,120695.15883554649
273.96935005187703,120831.07558733402
